Title,Company,Location,Salary,Description,Job URL,Date,State
"Director, Technical Program Management - Machine Learning",Capital One,"Hybrid work in McLean, VA 22101",Full-time,Capital One will consider for employment qualified applicants with a criminal history in a manner consistent with the requirements of applicable laws regarding…,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C3j_zLGvpMLCdiZ0WC46XqVTA1VMZzOzKXPhAXwYlrNUFMD4PZ3AunGrII_Xzx8fEXBKQcJID0OCyEjhWg83-Urcy4-o9-5me2cHv0ah2-0XRBGkxMfT0jy1XX7j4uvWnVnqgv03pT-wBrd82akP0XJU5smFVu0rG_VI5qwZOcuZS8dhKJ3-4gzLV39XfmBFHUDLBaf_2ntzaYCbVfZxLVqKDmhQmyAvKg_eIGyTI7WWejvLidxeyXRT3IE57AA4yv4e1bMAlhcEG1mx6T6VXrBXgmFvJGEB9XYnNNCS-_eMx3tQa1JojDw9BWoojAdFfwKs5i8SyhheL0yAHZj0DjJ-FKbxgNuI4ev798r2gqu9VuVqDBFvDgja2nSYSQbByG1RzFlCgAuPONVcxKSeLcYP9E2lIjU2HYIbcnGPI0R9QIUKvwDrLHjnOuKdJLjrfPyulu4uTj3LwGSacgyn2Ch5x5wDGqgitC8W4JoWTCy8lJ7OZkSBbY4n22NR25OWcmYwQEyvNZ_ujp4OrxKWpta4If9a6yyr8HudMl5DAGmaR_vlzPPd5ceo6wjiZygGcczCoF65tABCMm_F9GVMJuXn4q1pJ4BbC4y-ECGvAaPAfSkQPOLwvvOPCcyjGEa5tHMfAwnj9AWM_U45urdTZpNK4jB-1c0PERKcDiENJlVnpFQjIMf8djpH24grHuNoBFp01t2evoezDV-jfqi_11IHHjUmOhx2pm57_j5xWto4MqxmTqD_w7BxpUm1OERbOlk_kFbAL667KYFKiQnQj4dEUB-8lF3EVQxKw6u9ve4jxyJqf7KatBAgxCl4hPgXMWJZh8qhPeg85ZST74UmaB&xkcb=SoAZ6_M39XitiMwUhJ0JbzkdCdPP&camk=4HOcmqOLYrAY9i7xfdbs4A==&p=2&fvj=0&vjs=3,2024-08-07,District of Columbia
Junior Data Scientist,SDV International,"Hybrid work in Falls Church, VA 22041","From $70,000 a year","Experience with integrated development environments, data integration, data visualization, data mining, and analysis tools.",https://www.indeed.com/rc/clk?jk=9292636cb9b1f245&bb=7vz_E2fg0hb8WXEMzfi9dR-GbcQ9FIMcnwfI3h3hl30aX1E7MtNombidgRCvitdy6JI7qFGCi46fUmjM7RRw8rVqtqDtQpuFYuhZYsARhKVP2HWStj-ULUK5jWdA57Yz&xkcb=SoBj67M39XitiMwUhJ0ObzkdCdPP&fccid=9b591462a1733903&cmp=SDV-International&ti=Junior+Data+Scientist&vjs=3,2024-08-07,District of Columbia
Data Scientist,American Bureau of Shipping (ABS),"Washington, DC","$116,168 - $125,561 a year","Specifically, this individual will be responsible for working with the data engineers/scientists to provide exploratory data visualization support for use in…",https://www.indeed.com/rc/clk?jk=dc2ffe56cc536295&bb=7vz_E2fg0hb8WXEMzfi9dYGUSAyWsax1RKXircez0NdtFQfhGSKOwV8DVD0B6ZI0ZZ_DwZmUDo11QIrC3AQTQGvvFmRQERrHwrvDLohBO5r4Ux2U3OsD839nwV7HqCXb&xkcb=SoBK67M39XitiMwUhJ0MbzkdCdPP&fccid=93f480e9ca33a501&cmp=American-Bureau-of-Shipping-%28ABS%29&ti=Data+Scientist&vjs=3,2024-08-07,District of Columbia
Data Scientist,SDV International,"Hybrid work in Falls Church, VA 22041",,"Experience with integrated development environments, data integration, data visualization, data mining, and analysis tools.",https://www.indeed.com/rc/clk?jk=8e6e346a7006aead&bb=7vz_E2fg0hb8WXEMzfi9dSikZuHV0oWTHEX_6mKwtwZsjRvQb_A7DzQlB6uA9F8xkmUosPv4Pv0BrdM9_PAqbtEMqh_x6L9A11WplImvN0vVdBVHRhwlgbHW_f4kqkLN&xkcb=SoCj67M39XitiMwUhJ0DbzkdCdPP&fccid=9b591462a1733903&cmp=SDV-International&ti=Data+Scientist&vjs=3,2024-08-07,District of Columbia
"Senior Machine Learning Engineer (Python, Spark, MLOPS, Cloud)",Capital One,"Hybrid work in McLean, VA 22101",Full-time,Capital One will consider for employment qualified applicants with a criminal history in a manner consistent with the requirements of applicable laws regarding…,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C3j_zLGvpMLCdiZ0WC46XqVTA1VMZzOzKXPhAXwYlrNUFMD4PZ3AunGrII_Xzx8fEvH_daaoHAJsqEc2-GUPznRDWA4SauQBVVXPzA9-VjI6qWiWBPDVp_9h3qod2GN2Py86lAp5UwAAlf2XX7zmo54gjL7rjF-gTGBsS1u67vF8yOTY7V7G7atabEyKbNpVxDldUPweHNxURpSH3QFj1f5mwWAEar_EhDFKKkl8_IITGoJI4utz9_MHn4i1w59Vh5j4okElcQJoUVROuqCuqwlekQmKDT-gBJa2ImKa4qewjDX71e5O0vujWJfxuvvrFarUWk_Ej_pwj8nLjPyxp-ZUhFgLYUVUI2fP-xq9DR2iB_7cAYLldjfvaWrgaowSHS-14FU5HomoU3-0j9YjfqO7T2ikXrCmpIEjQeEKM_9NDQJZQYywE0dSysRAGKpAuClzATOR-eEUiSoYra5_P4GQeYszRBncLiBxUp6-ZZ8Mx90Q_eAvsQL4JzQImp0fjNQbfASAC8a8qDP2Tlt8chyWuaVsrcoTKyRO_VkU5DaQ-Q58a9tdFaPV1sUGYsJceR2l6VwbiJ5PEbB4oCbxIcARFUGVVz6uYC0LQIGh3-sn1woknSMf-yHEOP5vnunGXr29CVvjQpimlvTSXnt12b4sdRG_nVn0paig_4zJUFbsP5DZWIRfYyDPue2uQw_CZJxeARJal0nArH_U9xAC_JkR32p-8KBtxPYuv4A3kZnzSvLh743IrIVToAU96ndYcQFuwmprgvoiGWNbGAguZZvXw0XkHKBXDrt7jSjdi4Fd8Mcl67nNeH4lEwcT1buwenS2HUUVxfMaUNB0BQHy58&xkcb=SoDw6_M39XitiMwUhJ0GbzkdCdPP&camk=4HOcmqOLYrAY9i7xfdbs4A==&p=13&fvj=0&vjs=3,2024-08-07,District of Columbia
Data Scientist,The Rehancement Group,"Hybrid work in Alexandria, VA 22350",,"Apply data mining, data modeling, natural language processing, and machine learning to extract and analyze information from large structured and unstructured…",https://www.indeed.com/rc/clk?jk=31fa057340b0321a&bb=7vz_E2fg0hb8WXEMzfi9dd3BLYx1ZxznWSXaVz8zNinYTISHX_eca1FWKZEzPfuMTI7we7o9A4MgNj16Ag1ZF8RVqAJa2ilZNUxbEEF_Yfv7VT7AHVw9exhHW0DdeYOO&xkcb=SoCZ67M39XitiMwUhJ0FbzkdCdPP&fccid=4d955baa2af3268c&vjs=3,2024-08-07,District of Columbia
Data Analyst,Guidehouse,"Washington, DC","$71,800 - $107,600 a year","Our high-performing team works with clients to implement the full spectrum of data analytics and data science, ranging from data architecture design, data…",https://www.indeed.com/rc/clk?jk=1d46aacf044047da&bb=Lo7xsUoCnlPBteKx-AWNrz5-Zf0PWZvO1U0RoS0eM5W_9s6MwvHanWAarKhh2jB4sNs-9pTbwlv8j42yXrCRq71tCpmZ3NL6lXtMTdjQGKVRnwTYHPwQfIxvlcDIR5TB&xkcb=SoCR67M39XinskAWML0KbzkdCdPP&fccid=b8fdf400786b78b1&vjs=3,2024-08-07,District of Columbia
Applied Data Scientist,ICF,"Remote in Reston, VA 20190","$69,862 - $118,765 a year",Experience with data cleaning and standardization best practices; ability to efficiently prepare data for machine learning and predictive processes.,https://www.indeed.com/rc/clk?jk=fda4c42c632531f5&bb=Lo7xsUoCnlPBteKx-AWNr1bhOjwaT-n87pTha0LROn5caBX2fLuylaKol6Z77ez89dwVNF1MDQjdvHDvXR-od7CiNDATAKblN02vWGjzXEotyJvb7FlBJQ%3D%3D&xkcb=SoA267M39XinskAWML0PbzkdCdPP&fccid=e290923a98afee94&vjs=3,2024-08-07,District of Columbia
Data Warehouse Developer,Deloitte,"Rosslyn, VA",Full-time,"Our team supports all phases of analytic work product development, from the identification of key business questions through data collection and ETL, and from…",https://www.indeed.com/rc/clk?jk=6064665d1cff488f&bb=Lo7xsUoCnlPBteKx-AWNr-wO2eEdWFsHJUsBVQ_q73ZIdXd_h3qRO5-e9rp3fq6C__rybRTaVN6meF7ThHymzxNKzMdOqJzCcvmBwsdoDCN7b8JFOs6npg%3D%3D&xkcb=SoBr67M39XinskAWML0BbzkdCdPP&fccid=9e215d88a6b33622&vjs=3,2024-08-07,District of Columbia
Data Scientist,Guidehouse,"Hybrid work in Arlington, VA",,"Proficiency in wrangling data and developing machine learning models in Python.
Provide analytics, data science, and business intelligence support to Department…",https://www.indeed.com/rc/clk?jk=a586aee59eaaa62f&bb=Lo7xsUoCnlPBteKx-AWNrwqiu7NTwcVhke29X3wJx4w9tiFu6l8kVf8N5osIE46dx47_PDGXpFEkkRk5ghKfKRHZ4DLmRu122N8gi8taaGvHV5yMWfAOeOuOV-ZLdZg2&xkcb=SoBR67M39XinskAWML0HbzkdCdPP&fccid=b8fdf400786b78b1&vjs=3,2024-08-07,District of Columbia
Data Scientist III,Intellisource Colorado LLC,"Reston, VA 20190",,Work with a team of data scientists and machine learning engineers to develop and deploy GenAI applications supporting Walmart's finance department.,https://www.indeed.com/rc/clk?jk=74371ae51c21eeb5&bb=Lo7xsUoCnlPBteKx-AWNr9pom7eP_8csA4F6JUNYXOq0GdRP2wKQnlmjisO9NAlys8oK3v4dXoJruTPBD0jHIqaZpUb1O42rK2waHs96rOXi8D5GRY4DVg9oF8z_EiTN&xkcb=SoB467M39XinskAWML0FbzkdCdPP&fccid=bb9c2686d851ace0&vjs=3,2024-08-07,District of Columbia
Physical Scientist for Coupled JEDI and Data Assimilation,Lynker Corporation,"Remote in College Park, MD","$90,000 - $140,000 a year","The candidate will collaborate with EMC scientists and external partners to calibrate, optimize, and evaluate the JEDI-based coupled data assimilation systems…",https://www.indeed.com/rc/clk?jk=b4ff82681b684ed3&bb=DsTaJnQFN5lFv65p8uTXq83jPlFUIDmfqHhgScKLBgE4ktaY4ZWyXc27BkcVOlJpo94PjRqza011CFBauZyo2QcniA2Sg_ZjovEJbRVrkwU7JtExP_J44UsQxcfT8YMW&xkcb=SoDa67M39XijzzQUjB0NbzkdCdPP&fccid=9e1a3fa1e68ea4a3&vjs=3,2024-08-07,District of Columbia
Data Analytics Consultant,Guidehouse,"Arlington, VA","$71,800 - $107,600 a year","These high performing individuals works with clients to implement the full spectrum of data analytics and data science services, from data querying and…",https://www.indeed.com/rc/clk?jk=85047b5b7114d7a1&bb=DsTaJnQFN5lFv65p8uTXq34haC3XCDAfecDpWSZMA6Hzv844CETzCIy-YbrQctgxJ-vip--YbhB4NFfLFLsiQF_4D0SdcpYFwdnIx-gcagoeJJe0Pey1mPxU7riKroOu&xkcb=SoBu67M39XijzzQUjB0MbzkdCdPP&fccid=b8fdf400786b78b1&vjs=3,2024-08-07,District of Columbia
"AI Software Engineer, Campus, United States - BCG X",Boston Consulting Group,"Washington, DC","$145,000 - $190,000 a year","BCG offers a comprehensive benefits program, including medical, dental and vision coverage, telemedicine services, life, accident and disability insurance,…",https://www.indeed.com/rc/clk?jk=a0b7ec1698832d5a&bb=9HtOCUiFz78Hy3gNMLUHBoQTlMmwdUsaBVufamnQFCO95q2hrS05vtrL2kt210-BmF5ZWmTK2ZvfLOioN84JyqClpccfzBMHY_ksER4TaBanNaNcSR3zGUMn5SxGDoit&xkcb=SoAL67M39XihHSwUjB0FbzkdCdPP&fccid=b95f9eb47968fa13&vjs=3,2024-08-07,District of Columbia
Senior Agency Artificial Intelligence Data Expert,US Social Security Administration,"Washington, DC","$147,649 - $210,805 a year","When answering the questionnaire, remember that your experience is subject to verification by the selecting official.
Relocation expenses will not be paid.",https://www.indeed.com/rc/clk?jk=dfa42ff5b00aa96e&bb=GwqjWlf1F9CTSvZRPoctRFtmfFoKYIQz153iaGoSWhawIkeGj2tptZSjxJEto82aIgfh1YAUdhEwn3TqrOvR66J61TtTVNhK8HZn-sicHJCFJsJyQtxHRA%3D%3D&xkcb=SoB367M39Xi9T9SV7h0ObzkdCdPP&fccid=c12928b7b7ffd2a6&vjs=3,2024-08-07,District of Columbia
Senior Data Scientist,Intellisource Colorado LLC,"Hybrid work in Reston, VA 20190","$108,000 - $216,000 a year","Use machine learning, deep learning and data mining techniques to develop robust predictive models for anomaly detection such as E-Commerce return abuse,…",https://www.indeed.com/rc/clk?jk=8f47ebc55efe8dcd&bb=DVd7y6oyhTayu_gEHCoDMRyzhumon9yQM8lMh2Mcr_MDMUR6m8OFas9wioGQ6fOSzXnEsPFmS10vpI7UaC74IJXRrXCbADTHrWcwiOR6TLPPyu1hWnzLZ8SsjXiV-cLm&xkcb=SoDd67M39Xi6uZSV7h0BbzkdCdPP&fccid=bb9c2686d851ace0&vjs=3,2024-08-07,District of Columbia
Senior Data Analyst,Blue Cross Blue Shield Association,"Washington, DC",,"4 years experience in creating visualization dashboards using web analytics tools (e.g., Tableau, Google Analytics).
Ad-Hoc Report and Outcome Studies.",https://www.indeed.com/rc/clk?jk=607264b27781155c&bb=8jGrnHL4qQKm59Qs0EJX6bNsfHz_Z35cHIDoKIrlhHwtsv2Vq_rWV6-iY1RvZcU_sztyufMoF-wmW7BIeedo3PF1dYqznXqSx3zGSGRgXnXTVz-9umLpFg%3D%3D&xkcb=SoDC67M39Xi3OGRSxB0JbzkdCdPP&fccid=a4a8e7f5a8208024&vjs=3,2024-08-07,District of Columbia
Data Scientist - Senior Consultant,Guidehouse,"Washington, DC","$109,100 - $163,700 a year","Manipulating large data sets, data mining, and structuring of raw data using open sources tools such as SQL, Python, AWS, and Databricks to formulate or…",https://www.indeed.com/rc/clk?jk=3094bdadd0add895&bb=8jGrnHL4qQKm59Qs0EJX6UmkqkHI2ELQezOnWdi96PGiZ0hH46OFG-qjqBLrJnGpO-f_RbLDN8I6-QU-xAgcYNtEGjjqkoE9lKgh0QOVhD8MLNwVBt5tuOzvgRID7Ivu&xkcb=SoAr67M39Xi3OGRSxB0GbzkdCdPP&fccid=b8fdf400786b78b1&vjs=3,2024-08-07,District of Columbia
"Manager, Data Science - AI Foundations, Specialist Models",Capital One,"Hybrid work in McLean, VA",Full-time,"Currently has, or is in the process of obtaining a Bachelor’s Degree plus 6 years of experience in data analytics, or currently has, or is in the process of…",https://www.indeed.com/rc/clk?jk=5fa5753b12102e01&bb=USJWmdzRg72XR__faTBTJlpGixqfY8ays12vYFwUCyt105168tH0112yx_UEd9aBY04O0w83sHiHhQ0t2S2XbDRLYI_-Y4CYrq6q9_u2ZC-bgoZIVgqDZg%3D%3D&xkcb=SoDc67M39XjPI-RXdR0JbzkdCdPP&fccid=b85c5070c3d3d8c8&vjs=3,2024-08-07,District of Columbia
Support Scientist for JEDI Data Assimilation and Transition to Operations,Lynker Corporation,"Remote in College Park, MD","$75,000 - $120,000 a year",The candidate will work with EMC scientists and external collaborators to develop and test atmospheric data assimilation components for use in the UFS.,https://www.indeed.com/rc/clk?jk=2cf9b112a173dc3e&bb=USJWmdzRg72XR__faTBTJiQupRd5_1Tu2QCVvzbDtHzorOkUWZLBXsoyAvTIS7RrksC96OE51TB70UcnHVtXRyjzy3hDq9qgEGX8ayHRfGvfxwyyzKjgXPxMYCozQCTU&xkcb=SoBo67M39XjPI-RXdR0IbzkdCdPP&fccid=9e1a3fa1e68ea4a3&vjs=3,2024-08-07,District of Columbia
Research Software and Data Engineer,University of Maryland,"College Park, MD 20742",,"The work will also include assisting with data management plans, and creating project specific as well as general support documentation.",https://www.indeed.com/rc/clk?jk=b133d8fc2071bf8e&bb=USJWmdzRg72XR__faTBTJtDUCCLnRbj4HC-Jp-PyMkpa2evHsKUBWqMePnD9ba6wHAAJxzhpSR9fLkOAX1N7nyDBqZvbKkmi6n80ffiJlwBEjaJx7CzitA%3D%3D&xkcb=SoBS67M39XjPI-RXdR0ObzkdCdPP&fccid=fd1f6255717cee80&vjs=3,2024-08-07,District of Columbia
Machine Learning Research Engineer,Pearson,"Remote in Washington, DC 20080","$120,000 - $130,000 a year","Collaborate with cross-functional teams (e.g. software engineers, product managers, subject matter experts, learning scientists and interaction designers).",https://www.indeed.com/rc/clk?jk=e7478531e5324055&bb=USJWmdzRg72XR__faTBTJiMIvDtp6Bl-Fy746fZlbyQh3fuY3j03TCgfYdlT0bBedGH7uqA8PPRQraJy-J0qb_cyf0CPFTDrY-WWQ1RGfwBdnGIOBWrEEg%3D%3D&xkcb=SoB767M39XjPI-RXdR0MbzkdCdPP&fccid=9452e7588539114c&vjs=3,2024-08-07,District of Columbia
Data Analyst - Senior Consultant,Guidehouse,"Arlington, VA",Overtime,"Exercise an educational background in data-centric fields such as analytics, data management, systems analysis, data processing and operations.",https://www.indeed.com/rc/clk?jk=85ddfc114d7b3dbd&bb=_rxuiXAC2zIoF3P5f5fAGv2crumFVX8YKiWYcnLx3fnpjNC7rd9K-m3qvvhmhFLkK-Jih7qjDUY0-zMu_O6cupjknIcYzgR5kCAuofnF6iimFSfdZpCKImV-XdkowzRe&xkcb=SoBY67M39XjLTtSnLp0JbzkdCdPP&fccid=b8fdf400786b78b1&vjs=3,2024-08-07,District of Columbia
AI/ML Engineer (Predictive Maintenance or Autonomy Expertise REQUIRED),Scout,"Hybrid work in Reston, VA",Full-time,"Research, design, and implement machine learning models for autonomous systems with a focus on monitoring system health and planning future maneuvers to achieve…",https://www.indeed.com/rc/clk?jk=52f8629d05c95666&bb=_rxuiXAC2zIoF3P5f5fAGuv2yGkjaF11wT3hzWRXuE0E2EuheRPpgnxDQd4UTV4QTaymnpcdoUIDyHXmywDgwN_1H7Wk3Kj1gR9IrUHA_e1IhbbpKB5qa63pxwUAUJyN&xkcb=SoCx67M39XjLTtSnLp0GbzkdCdPP&fccid=cba9238fe9b19657&vjs=3,2024-08-07,District of Columbia
"Applied Scientist, Global Services Security - Office of Security Innovation","Amazon Web Services, Inc.","Herndon, VA","$136,000 - $222,200 a year","Invent, implement, and deploy state-of-the-art machine learning algorithms and systems for information security applications.",https://www.indeed.com/rc/clk?jk=791f1ffa2f6628a8&bb=Y4Ne1fC5q41uSh6QMDcHBDQxAgWlvjC_5OE-tiUZQVrjeV_PS6TfWNDpuc7XTF9XqZrPPY54eMbgUMHACrzXtVcPB0OpoMfB9eyxvZHFpHU8-8TKriRsyQ%3D%3D&xkcb=SoC-67M39XjAqiAWML0ObzkdCdPP&fccid=5cc0cdc6dbb121cc&vjs=3,2024-08-07,District of Columbia
Supervisory Data Scientist (Data Engineer),US Office of Inspector General,"Alexandria, VA 22311 
(Alexandria West area)","$139,395 - $181,216 a year","Balances technical nuances across domains of data, math/stats, machine learning, and software to connect them to business context and value for DoD OIG…",https://www.indeed.com/rc/clk?jk=e7e171a1382d65c5&bb=Y4Ne1fC5q41uSh6QMDcHBCZ1pyNhlU8PZqrIrxA5gi6xRFDnB7CUjhoPb3H5dAlB3vOQjh0WgfZG4CSCK9YefD7snjl4ogvrBsAfHqqIIRpdjKR2A4aaoA%3D%3D&xkcb=SoCX67M39XjAqiAWML0MbzkdCdPP&fccid=b3aa4996c5af0730&vjs=3,2024-08-07,District of Columbia
Business Intelligence / Data and RPA Consultant,Guidehouse,"Washington, DC",,"Participate in project meetings with subject matter experts and stakeholders to understand data specific needs.
Ability to Obtain Public Trust.",https://www.indeed.com/rc/clk?jk=24228bf47d8f2e31&bb=Y4Ne1fC5q41uSh6QMDcHBH3DdW0O4YG9m9dP4j6EH_5YT3WwLsbFn8PTk5QDtGxRSOVq89fw12gGHq6uSVf1ix7q5jY3Qm6sjpJauQwBh9xt7JNWaL61hJxjtcnLdHbA&xkcb=SoB-67M39XjAqiAWML0DbzkdCdPP&fccid=b8fdf400786b78b1&vjs=3,2024-08-07,District of Columbia
Data Engineering / Scientist Consultant,Guidehouse,"McLean, VA 22102",,"Designing data modeling processes, creating algorithms and predictive models, and performing ad hoc/exploratory data analysis to support data-driven decision…",https://www.indeed.com/rc/clk?jk=c16c295b7e1dec87&bb=vW3kc0-tSMgk-1WlyDEGuM5U6t7pft15sIuQ-Jt9YHDvl3djychRO7PmH9OJfAZSoDBFJJ8OXV1jTmak0k4UoTbyHATXG1H2wOamTV6ratdkCXKoi0QwT-M6MfPE7owY&xkcb=SoCY67M39XjciUgShT0ObzkdCdPP&fccid=b8fdf400786b78b1&vjs=3,2024-08-07,District of Columbia
Principal Data Scientist,Pearson,"Washington, DC 20080 
(Downtown area)","$170,000 - $190,000 a year","Strong skills in data mining and analysis of educational datasets, including student performance data and learning analytics.",https://www.indeed.com/rc/clk?jk=323fa497442e6322&bb=C0ut4Fchnxhw-CutSOTXmx31nBRUlRc8m1Y_vn5X7QZBtNdLMNXsCJBFl3dJUk9xhX0U4PyOXpmp3YXCRL1OeHHzoC6ZTt_EJOssMWQr5o1ubNS9O8Ifaw%3D%3D&xkcb=SoDL67M39XjWjFwh1B0CbzkdCdPP&fccid=9452e7588539114c&vjs=3,2024-08-07,District of Columbia
Research Associate - Data Engineering,Institute for Defense Analyses,"Alexandria, VA 22305 
(Potomac Yard-Potomac Greens area)","$63,001 - $185,135 a year","Develop, manage, and maintain databases to store and organize data to support OED’s research and research operations.
A Master's degree is preferred.",https://www.indeed.com/rc/clk?jk=a0ef18b74996f654&bb=DaZc3oRc0LiT4O6bwopU4QbwIPSDxg5mBPvvDlrxgbb1DKYVF4yiX9oPYXkdaMIkyvVaInVkMJ7KA93Vf2v567dKjiOVV3q78_ak9HAC736b8QoCMA4YJQ%3D%3D&xkcb=SoAc67M39XjTdxQh1B0ObzkdCdPP&fccid=4e69f24625edd7db&vjs=3,2024-08-07,District of Columbia
"Principal Data Scientist - AI Foundations, Specialist Models",Capital One,"Hybrid work in McLean, VA",Full-time,"Currently has, or is in the process of obtaining a Bachelor’s Degree plus 5 years of experience in data analytics, or currently has, or is in the process of…",https://www.indeed.com/rc/clk?jk=24ba231b0525f300&bb=n8xnzFVrx2Z-zHX2sNxFMnF9UqDCVpQ0c7uHqW6pcGb71_GFiYF_NOOddfR7S79qYGE7Tcv4tBY7vuYW2VxS3o_XaLmwsLM8D_hzeDhbKFEUT-MMl0CHZQ%3D%3D&xkcb=SoDM67M39XjQYzgWML0LbzkdCdPP&fccid=b85c5070c3d3d8c8&vjs=3,2024-08-07,District of Columbia
Chief Artificial Intelligence Officer (CAIO) - SL (Open to both U.S. Citizens and Federal Employees),US Office of the Secretary of Transportation,"Washington, DC 20590 
(Navy Yard area)","$147,649 - $221,900 a year","Oversee agency compliance with requirements to manage risks from the use of Al as established in relevant law and policy, including the conduct of risk…",https://www.indeed.com/rc/clk?jk=05d76f20f9022c8b&bb=n8xnzFVrx2Z-zHX2sNxFMso7kSUcwZT7fKVnm5juyHEc_4clkUvKNtiRi-TSBrapM0QoS3s-c8yeACIFhwnG7S_qDmIjoD3Y2LwT00YL3guqMTsOEa_uAw%3D%3D&xkcb=SoBR67M39XjQYzgWML0IbzkdCdPP&fccid=ef125eca46f6a9b8&vjs=3,2024-08-07,District of Columbia
AI/ML Health Data Science Managing Consultant,Guidehouse,"McLean, VA 22102",,"5 years of experience leading teams in data analytics and data visualizations, including selecting and applying the appropriate analytical techniques for…",https://www.indeed.com/rc/clk?jk=0392e486f21da2bb&bb=n8xnzFVrx2Z-zHX2sNxFMmJIm4lWBqiajTirB9jTy-9HfFPd5yEUD9WqXT7tJppFkB6uKphOALB3l2Yb_lvGzVUToyg8O_X89PdHDM0MNx01HiEht0nNgydXOCak-rjk&xkcb=SoBr67M39XjQYzgWML0ObzkdCdPP&fccid=b8fdf400786b78b1&vjs=3,2024-08-07,District of Columbia
Cloud Data Engineer,Deloitte,"Washington, DC","$88,800 - $148,000 a year",The GPS AI & Data Engineering offering is responsible for developing advanced analytics products and applying data visualization and statistical programming…,https://www.indeed.com/rc/clk?jk=c4a237bc8ed8b6a1&bb=n8xnzFVrx2Z-zHX2sNxFMluyv3yCthWmhymWNLMj-0MUNUKWSX2MowZwR69Nv1Ec6mv6kB0CEMxW0cwaR5BufoosNYiQh8pY77ix24-xxio_0IfTSEYwww%3D%3D&xkcb=SoBC67M39XjQYzgWML0MbzkdCdPP&fccid=9e215d88a6b33622&vjs=3,2024-08-07,District of Columbia
Federal Cloud Data Engineer,Deloitte,"Rosslyn, VA",,The GPS AI & Data Engineering offering is responsible for developing advanced analytics products and applying data visualization and statistical programming…,https://www.indeed.com/rc/clk?jk=73ba7e8b442c9658&bb=n8xnzFVrx2Z-zHX2sNxFMmMg_UIrPhpSQn3UAHxCTsVS4Uc4iCyk4cQPCCfVQaW97Jd2Ed35k1lswa7X9_UogY2h0M-joLyn5if-BPKLS2aUj5QCVcvDuw%3D%3D&xkcb=SoCr67M39XjQYzgWML0DbzkdCdPP&fccid=9e215d88a6b33622&vjs=3,2024-08-07,District of Columbia
Data Science Lead,Deloitte,"Rosslyn, VA",Full-time,"Shaping the overall data strategy to identify relevant data sources and evaluating integration opportunities.
7+ years of hands-on data science experience.",https://www.indeed.com/rc/clk?jk=a1261d0ff539051d&bb=n8xnzFVrx2Z-zHX2sNxFMgXil28PxNQNTkK7rNLOr-FAwyww9vjC5piEBlvAieHGvCDxmhg04CBATVN5ZL6yneYiwLBG_RUKM-YVwkBzrJiDVH9NR2RbiQ%3D%3D&xkcb=SoAf67M39XjQYzgWML0CbzkdCdPP&fccid=9e215d88a6b33622&vjs=3,2024-08-07,District of Columbia
Senior Data Scientist,Capital One,"Hybrid work in McLean, VA",Full-time,"Partner with a cross-functional team of data scientists, software engineers, and product managers to deliver a product customers love.
In this role, you will:",https://www.indeed.com/rc/clk?jk=47443a9195d2f462&bb=GdmI37OgpNGd-8zyVqIjFvu5RLPcQ-eYC0xLDaPdnw_XWSuLmUEL97kFYCOnXEopKFREUgI3bzWl3ceTSXgg7e6PJQLlWL6icmb-HCmpDToYt4YExB4Edw%3D%3D&xkcb=SoDe67M39Xjs2XSV7h0BbzkdCdPP&fccid=b85c5070c3d3d8c8&vjs=3,2024-08-07,District of Columbia
Junior Data Scientist,GeoYeti,"Herndon, VA",Full-time,"Experience creating cloud implementations of complex data workflows.
GeoYeti focuses on advanced analytics, data science, development of the applications that…",https://www.indeed.com/rc/clk?jk=7124c2f8f5e2f3bc&bb=GdmI37OgpNGd-8zyVqIjFh9kdWkh_Yn6hNyWR8VzCiif3LcVABfykuDdRF62o9v4sKnDhGBTXc5t6-P-oQaL9HeKW_PxQ-DN2lfF3pyiApE4o66VJp2aeAnYVD94GkIn&xkcb=SoDk67M39Xjs2XSV7h0HbzkdCdPP&fccid=2b4ee9e4c3847c20&vjs=3,2024-08-07,District of Columbia
Senior Transportation Security Data Scientist,Guidehouse,"Springfield, VA",,"This high performing team works with clients to implement the full spectrum of data analytics and data science, from data querying and data wrangling, to data…",https://www.indeed.com/rc/clk?jk=8e27e8f239f746ea&bb=jBj9E5gZt9c--swPfTbQTWBnHG8uBhOzZdkL_JMKnOZKU9sq5XdiitgWpP9bVrdTZZRf_oafIDBilvurkDF2VcKXMvs0bp0B17v280eK2CkeX9HNvnvHei2MybMEqKNA&xkcb=SoD167M39Xjp67xXdR0ObzkdCdPP&fccid=b8fdf400786b78b1&vjs=3,2024-08-07,District of Columbia
